,location,totaltweets,retweetcount,hashtags,date,Clean Text,Sentiment
2317,"Taastrup, Denmark",5877,4,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 20:16:57,       det i fortæller er i givet fald meget alvorligt  der er skærpet indberetningspligt  og det tilkommer ikke tilfældige at censurere  hvad de netop den dag synes er en mulig bivirkning         ,-2.0
2318,Nordic,53766,21,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 20:09:42,corona vira muterer kontinuerligt  og massevaccination fremmer naturligvis selektion af mutationer  der ikke er følsomme for vacciner  her i cape cod     juli         ,1.0
2319,,22844,21,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 20:07:51,corona vira muterer kontinuerligt  og massevaccination fremmer naturligvis selektion af mutationer  der ikke er følsomme for vacciner  her i cape cod     juli         ,1.0
2320,USS Enterprise,49776,21,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 19:54:07,corona vira muterer kontinuerligt  og massevaccination fremmer naturligvis selektion af mutationer  der ikke er følsomme for vacciner  her i cape cod     juli         ,1.0
2321,"Frederiksberg, Denmark",3826,21,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 19:49:47,corona vira muterer kontinuerligt  og massevaccination fremmer naturligvis selektion af mutationer  der ikke er følsomme for vacciner  her i cape cod     juli         ,1.0
2322,Danmark,120,0,[],2021-08-18 19:40:36, hvor mange har før covid    frivilligt meldt sig som forsøgs person ved nyopfundende medicin og vacciner i så stor stil som i dag   det skræmmende at folk i stor stil gør det for at få mere frihed  end egentlig samfundsind eller af frygt for en virus ,-1.0
2323,"København, Danmark ",2467,0,"['dkpol', 'dkmedier', 'covid19dk', 'DeltaVariant']",2021-08-18 19:28:46,  gælder også i dk       mennesker er så vidunderligt forskellige og dog gjort af samme stof,4.0
2325,USS Enterprise,49776,9,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 19:01:58,   politiken har i dag et nyt eksempel på dårlig coronajournalistik  hvis journalisterne havde brugt tid på at læse artiklen  de skriver om  ville de have konstateret en række mangler         ,-5.0
2326,,6960,79,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 18:38:41,i israel er      af befolkningen fuldt vaccineret      august      var    af indlagte med severe or critical covid   fuldt vaccineret   vaccinerne har tilsyneladende ingen effekt          ,0.0
2327,,34329,79,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 18:35:37,i israel er      af befolkningen fuldt vaccineret      august      var    af indlagte med severe or critical covid   fuldt vaccineret   vaccinerne har tilsyneladende ingen effekt          ,0.0
2328,"Charlottenlund, Denmark",7872,0,"['videnskab', 'dkpol', 'helbred', 'COVID19', 'Corona', 'coronavaccine', 'takmennejtak', 'børn', 'unge', 'stopdet', 'langtovergraensen', 'coronacirkus', 'restriktioner', 'coronapas', 'coronatests']",2021-08-18 18:29:19,skal vi til at vaccinere børn mod corona  det er ikke sikkert  siger … vaccineforskere           ørn        ,0.0
2329,Copenhagen,2407,79,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 18:27:26,i israel er      af befolkningen fuldt vaccineret      august      var    af indlagte med severe or critical covid   fuldt vaccineret   vaccinerne har tilsyneladende ingen effekt          ,0.0
2330,Earth,4154,79,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 18:12:01,i israel er      af befolkningen fuldt vaccineret      august      var    af indlagte med severe or critical covid   fuldt vaccineret   vaccinerne har tilsyneladende ingen effekt          ,0.0
2331,,30181,0,"['COVID19dk', 'dkpol']",2021-08-18 18:03:36,småfniser når jeg ser     kloge sig på evakueringsfly med kun    personer  det er den samme klartseende mand  som tog på kæresteferie i dubai på trods af  anbefalinger   citat liselott blixt  ualmindelig dum  ,1.0
2332,Copenhagen,4990,0,[],2021-08-18 17:58:52, sejler   ,0.0
2333,Danmark,45130,9,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 17:55:22,   politiken har i dag et nyt eksempel på dårlig coronajournalistik  hvis journalisterne havde brugt tid på at læse artiklen  de skriver om  ville de have konstateret en række mangler         ,-5.0
2334,,7773,1,[],2021-08-18 17:40:11,interessant læsning   der er hos arbejdstilsynet registreret flere dødsulykker i        covid   er nævnt flere gange og sågar et vaccine dødsfald    ,-1.0
2335,,15142,32,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 17:28:11,myocarditis og pericarditis efter vaccination for covid        indlæggelser pr         vaccinerede  myocarditis med overvægt af yngre mænd   indlæggelser underestimerer det reelle antal         ,-1.0
2336,Danmark,2314,9,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 16:59:12,   politiken har i dag et nyt eksempel på dårlig coronajournalistik  hvis journalisterne havde brugt tid på at læse artiklen  de skriver om  ville de have konstateret en række mangler         ,-5.0
2337,Aarhus,65505,0,[],2021-08-18 16:57:54,      bjørnskov og planetas studie er ikke peer reviewed og iøvrigt viser det ikke det  som de påstår det gør  jeg vil til enhver tid stole på serum instituttet over   erklærede nedlukningsmodstandere  iøvrigt bør ingen tage bjørnskov alvorligt  når det angår covid   ,1.0
2338,,15295,0,[],2021-08-18 16:53:23, man falder da ikke pludselig død om af corona  men mange der er vaccinerede  testes efterflg  positive   og så bliver det så registreret som covid   relateret istedet for vaccine relateret,0.0
2339,Moving to Parler/Gab/Telegram,3497,12,['covid19dk'],2021-08-18 16:42:04,hjælp med at dele     der er desværre ikke mange der ved  at sundhedspersoner selv kan indberette bivirkninger ved coronavaccinen på   meld en bivirkning ved en vaccine til mennesker  for sundhedspersoner  eblanket      ,-4.0
2340,Danmark,762,1,[],2021-08-18 16:29:56,interessant læsning   der er hos arbejdstilsynet registreret flere dødsulykker i        covid   er nævnt flere gange og sågar et vaccine dødsfald    ,-1.0
2341,Danmark,2793,12,['covid19dk'],2021-08-18 16:16:15,hjælp med at dele     der er desværre ikke mange der ved  at sundhedspersoner selv kan indberette bivirkninger ved coronavaccinen på   meld en bivirkning ved en vaccine til mennesker  for sundhedspersoner  eblanket      ,-4.0
2342,"Copenhagen, Denmark",173,1,"['BeskytBørneneModCovid19', 'SikreSkoler', 'SikreInstitutioner', 'SafeEdForAll', 'ProtectTheKids', 'COVID19', 'dkpol']",2021-08-18 16:12:25,  / efter konsultation med en ekspert i filtrering og ventilations teknik kan foreningen anbefale disse co måler      ørnenemodcovid        ,2.0
2343,Denmark DK Europe Earth Heart,98885,79,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 16:09:30,i israel er      af befolkningen fuldt vaccineret      august      var    af indlagte med severe or critical covid   fuldt vaccineret   vaccinerne har tilsyneladende ingen effekt          ,0.0
2344,,417,0,[],2021-08-18 16:08:54, christian hvorfor lyver du om hvor meget covid   påvirker vores børn og siger at det et værre for børnene end influenza ,-2.0
2345,"Frederiksberg, Denmark",45024,0,[],2021-08-18 16:05:05, selv ved en infektion  ville langt størstedelen  af de inficerede celler  blive gendannet  det er derfor du kan miste lugte/smagssansen og få den tilbage igen  problemet med covid   er  at det give arvæv  som kan føre til mere længerevarende/permanent funktionsnedsættelse  ,-4.0
2346,"Copenhagen, Denmark",173,0,"['BeskytBørneneModCovid19', 'SikreSkoler', 'SikreInstitutioner', 'ProtectTheKids', 'SafeEdForAll', 'Delta', 'Covid19', 'dkpol']",2021-08-18 16:03:20, / co målere kan give os en indikation af  hvor høj en andel af luften i rummet  der består af udåndingsluft og hvor effektivt udluftningen fungerer   ørnenemodcovid           ,2.0
2347,"Fredensborg, Danmark",7027,5,"['COVID19', 'dkpol']",2021-08-18 16:02:14,endelig kan vi officielt indvie vores  center i kalundborg  centeret åbnede i marts  men receptionen blev udskudt pga    kæmpe tak til  for at deltage sammen med vores kære stifter og protektor poul nyrup rasmussen  ,3.0
2348,"Saltillo, Coahuila, México",299362,0,['COVID19'],2021-08-18 15:51:01,sputnik v light demuestra eficacia de      contra     ,0.0
2349,US,58802,0,"['COVID19', 'vaccination']",2021-08-18 15:42:00,jesus christ…   ,0.0
2350,"Frederiksberg, Denmark",3826,1,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 15:41:27,   man kunne f eks  også have sammenlignet med nedenstående   men datagrundlaget er under alle omstændigheder så spinkelt  at der ikke er basis for at konkludere noget som helst         ,1.0
2351,"Frederiksberg, Denmark",3826,0,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 15:41:27,   det konstruerede resultat sammenligner man så med bl a  vaers data uden korrektion for underestimering af myocarditis   i det mindste kan man glæde sig over  at det her ikke har været igennem peer review        ,3.0
2352,"Frederiksberg, Denmark",3826,0,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 15:41:26,   antallet af myocarditis tilfælde i materialet er yderst sparsom   og den korrektion der foretages for antaget underestimering af covid   er uigennemskuelig         ,0.0
2353,"Frederiksberg, Denmark",3826,9,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 15:41:26,   politiken har i dag et nyt eksempel på dårlig coronajournalistik  hvis journalisterne havde brugt tid på at læse artiklen  de skriver om  ville de have konstateret en række mangler         ,-5.0
2354,Denmark,2050,79,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 15:41:18,i israel er      af befolkningen fuldt vaccineret      august      var    af indlagte med severe or critical covid   fuldt vaccineret   vaccinerne har tilsyneladende ingen effekt          ,0.0
2355,,41146,12,['covid19dk'],2021-08-18 15:35:01,hjælp med at dele     der er desværre ikke mange der ved  at sundhedspersoner selv kan indberette bivirkninger ved coronavaccinen på   meld en bivirkning ved en vaccine til mennesker  for sundhedspersoner  eblanket      ,-4.0
2356,,15295,79,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 15:28:16,i israel er      af befolkningen fuldt vaccineret      august      var    af indlagte med severe or critical covid   fuldt vaccineret   vaccinerne har tilsyneladende ingen effekt          ,0.0
2357,Sweden,9865,32,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 15:25:07,myocarditis og pericarditis efter vaccination for covid        indlæggelser pr         vaccinerede  myocarditis med overvægt af yngre mænd   indlæggelser underestimerer det reelle antal         ,-1.0
2358,Vestbyen,1837,0,['covid19dk'],2021-08-18 15:12:48,vaccinerne virker efter hensigten  ,0.0
2359,Denmark,39617,0,"['covid19dk', 'dkpol', 'dkmedier']",2021-08-18 15:11:57,forsøgte at få et svar fra myndighedernes fælles corona hotline  på noget der ikke står på   de kan ikke rådgive  men blot henvise til hvor gælden regler står… rådgivning kræver man henvender sig til en jurist…   ,0.0
2360,,432,0,[],2021-08-18 15:10:35, ja maar de deltavariant       ,1.0
2361,Copenhagen,12682,0,"['coronadk', 'covid19dk']",2021-08-18 15:09:54,breaking  usa tilbyder    stik  boostershots  til alle covid  vaccinerede   måneder efter deres    stik  starter til efteråret     ,0.0
2362,"Pays-de-la-Loire, France 🇫🇷",8244,79,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 15:02:19,i israel er      af befolkningen fuldt vaccineret      august      var    af indlagte med severe or critical covid   fuldt vaccineret   vaccinerne har tilsyneladende ingen effekt          ,0.0
2363,Denmark,23872,12,['covid19dk'],2021-08-18 14:16:15,hjælp med at dele     der er desværre ikke mange der ved  at sundhedspersoner selv kan indberette bivirkninger ved coronavaccinen på   meld en bivirkning ved en vaccine til mennesker  for sundhedspersoner  eblanket      ,-4.0
2364,"Voortrekker Road, Oudtshoorn",24950,0,[],2021-08-18 14:15:03,dysselsdorp kantore tydelik gesluit weens covid   verwante infeksie  ,0.0
2365,Live in Sunny Danmark,32984,79,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 14:14:06,i israel er      af befolkningen fuldt vaccineret      august      var    af indlagte med severe or critical covid   fuldt vaccineret   vaccinerne har tilsyneladende ingen effekt          ,0.0
2366,,925,0,[],2021-08-18 14:01:04, p   r mutation drives delta advantage over alpha covid   variant  ,0.0
2367,København,12455,31,['COVID19dk'],2021-08-18 13:47:45,kontakttallet er igen beregnet til    det er fjerde uge i træk  hvor vi måler en stabil epidemi  vi når i dag en markant milepæl     af alle danskere på     år er nu færdigvaccineret  vi har brug for den maksimale beskyttelse mod corona i dk  så bliv vaccineret i dag   ,3.0
2368,,4416,79,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 13:47:07,i israel er      af befolkningen fuldt vaccineret      august      var    af indlagte med severe or critical covid   fuldt vaccineret   vaccinerne har tilsyneladende ingen effekt          ,0.0
2369,Danmark,7578,12,['covid19dk'],2021-08-18 13:38:10,hjælp med at dele     der er desværre ikke mange der ved  at sundhedspersoner selv kan indberette bivirkninger ved coronavaccinen på   meld en bivirkning ved en vaccine til mennesker  for sundhedspersoner  eblanket      ,-4.0
2370,,4416,12,['covid19dk'],2021-08-18 13:35:59,hjælp med at dele     der er desværre ikke mange der ved  at sundhedspersoner selv kan indberette bivirkninger ved coronavaccinen på   meld en bivirkning ved en vaccine til mennesker  for sundhedspersoner  eblanket      ,-4.0
2371,,7773,12,['covid19dk'],2021-08-18 13:27:54,hjælp med at dele     der er desværre ikke mange der ved  at sundhedspersoner selv kan indberette bivirkninger ved coronavaccinen på   meld en bivirkning ved en vaccine til mennesker  for sundhedspersoner  eblanket      ,-4.0
2372,കേരളം,858774,79,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 13:25:02,i israel er      af befolkningen fuldt vaccineret      august      var    af indlagte med severe or critical covid   fuldt vaccineret   vaccinerne har tilsyneladende ingen effekt          ,0.0
2373,DK,23776,79,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 13:25:02,i israel er      af befolkningen fuldt vaccineret      august      var    af indlagte med severe or critical covid   fuldt vaccineret   vaccinerne har tilsyneladende ingen effekt          ,0.0
2374,"Aalborg, Denmark",42406,3,"['COVID19', 'dksund']",2021-08-18 13:19:00,til dem der mener intersektionel tilgang til forskning er feminin pjatforskning  det er dødelig alvor  både jeres uvidenhed og at køn &amp; etnicitet forstærker social ulighed i sundhed  tak til esperanza dias  head of pandemic center  bergen universitet    ,0.0
2375,"Frederiksberg, Denmark",3826,0,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-18 13:16:42,   hvis man skærer de &lt;   årige væk  der er nok ikke mange af dem der er indlagt med svær eller kritisk sygdom  så er vaccinationsprocenten     med det udgangspunkt er der en effekt på ca     absolutte  points        ,-4.0
2376,"Frederiksberg, Denmark",45024,7,"['dkpol', 'dkmedier', 'covid19']",2021-08-18 13:13:24,det her gælder stadig  folkens  tænk jer om  hold hygiejne  bryd smittekæderne og vis hensyn    ,0.0
2377,"Frederiksberg, Denmark",45024,4,"['Vaccines101', 'COVID19dk']",2021-08-18 13:10:57,    i denne tråd vil jeg komme nærmere ind på de forskellige vacciner; hvad de består af og hvordan de virker i kroppen  har du spørgsmål  er du velkommen til at stille dem  se video for tl;dr   ,2.0
